 2.69e+07	 3.64238e+10	 1.50139e+29	 6.45444e+33
 2.7e+07	 3.60309e+10	 1.47983e+29	 6.48793e+33
 2.71e+07	 3.56417e+10	 1.45856e+29	 6.52131e+33
 2.72e+07	 3.52562e+10	 1.43756e+29	 6.55457e+33
 2.73e+07	 3.48743e+10	 1.41684e+29	 6.58771e+33
 2.74e+07	 3.4496e+10	 1.39638e+29	 6.62073e+33
 2.75e+07	 3.41214e+10	 1.3762e+29	 6.65363e+33
 2.76e+07	 3.37504e+10	 1.35628e+29	 6.68641e+33
 2.77e+07	 3.33829e+10	 1.33663e+29	 6.71907e+33
 2.78e+07	 3.30189e+10	 1.31723e+29	 6.75161e+33
 2.79e+07	 3.26585e+10	 1.2981e+29	 6.78403e+33
 2.8e+07	 3.23015e+10	 1.27921e+29	 6.81632e+33
 2.81e+07	 3.1948e+10	 1.26058e+29	 6.84848e+33
 2.82e+07	 3.15979e+10	 1.2422e+29	 6.88052e+33
 2.83e+07	 3.12512e+10	 1.22406e+29	 6.91243e+33
 2.84e+07	 3.09079e+10	 1.20616e+29	 6.94422e+33
 2.85e+07	 3.0568e+10	 1.18851e+29	 6.97588e+33
 2.86e+07	 3.02314e+10	 1.17109e+29	 7.00741e+33
 2.87e+07	 2.98981e+10	 1.15391e+29	 7.03881e+33
 2.88e+07	 2.95681e+10	 1.13696e+29	 7.07008e+33
 2.89e+07	 2.92414e+10	 1.12024e+29	 7.10122e+33
 2.9e+07	 2.89179e+10	 1.10374e+29	 7.13223e+33
 2.91e+07	 2.85976e+10	 1.08747e+29	 7.16311e+33
 2.92e+07	 2.82805e+10	 1.07142e+29	 7.19386e+33
 2.93e+07	 2.79665e+10	 1.05559e+29	 7.22447e+33
 2.94e+07	 2.76557e+10	 1.03998e+29	 7.25495e+33
 2.95e+07	 2.7348e+10	 1.02458e+29	 7.2853e+33
 2.96e+07	 2.70433e+10	 1.00939e+29	 7.31551e+33
 2.97e+07	 2.67418e+10	 9.9441e+28	 7.34559e+33
 2.98e+07	 2.64432e+10	 9.79636e+28	 7.37553e+33
 2.99e+07	 2.61477e+10	 9.65066e+28	 7.40534e+33
 3e+07	 2.58552e+10	 9.50697e+28	 7.43501e+33
 3.01e+07	 2.55656e+10	 9.36526e+28	 7.46454e+33
 3.02e+07	 2.52789e+10	 9.22552e+28	 7.49394e+33
 3.03e+07	 2.49952e+10	 9.08772e+28	 7.5232e+33
 3.04e+07	 2.47144e+10	 8.95184e+28	 7.55232e+33
 3.05e+07	 2.44364e+10	 8.81785e+28	 7.58131e+33
 3.06e+07	 2.41613e+10	 8.68572e+28	 7.61016e+33
 3.07e+07	 2.3889e+10	 8.55545e+28	 7.63887e+33
 3.08e+07	 2.36195e+10	 8.427e+28	 7.66744e+33
 3.09e+07	 2.33527e+10	 8.30034e+28	 7.69587e+33
 3.1e+07	 2.30887e+10	 8.17547e+28	 7.72416e+33
 3.11e+07	 2.28275e+10	 8.05235e+28	 7.75232e+33
 3.12e+07	 2.25689e+10	 7.93097e+28	 7.78033e+33
 3.13e+07	 2.2313e+10	 7.8113e+28	 7.8082e+33
 3.14e+07	 2.20598e+10	 7.69331e+28	 7.83594e+33
 3.15e+07	 2.18091e+10	 7.577e+28	 7.86353e+33
 3.16e+07	 2.15611e+10	 7.46234e+28	 7.89098e+33
 3.17e+07	 2.13157e+10	 7.3493e+28	 7.9183e+33
 3.18e+07	 2.10729e+10	 7.23787e+28	 7.94547e+33
 3.19e+07	 2.08326e+10	 7.12802e+28	 7.9725e+33
 3.2e+07	 2.05948e+10	 7.01974e+28	 7.99939e+33
 3.21e+07	 2.03594e+10	 6.91301e+28	 8.02614e+33
 3.22e+07	 2.01266e+10	 6.8078e+28	 8.05275e+33
 3.23e+07	 1.98962e+10	 6.7041e+28	 8.07922e+33
 3.24e+07	 1.96683e+10	 6.60188e+28	 8.10555e+33
 3.25e+07	 1.94427e+10	 6.50113e+28	 8.13173e+33
 3.26e+07	 1.92196e+10	 6.40182e+28	 8.15778e+33
 3.27e+07	 1.89987e+10	 6.30394e+28	 8.18368e+33
 3.28e+07	 1.87803e+10	 6.20748e+28	 8.20945e+33
 3.29e+07	 1.85641e+10	 6.1124e+28	 8.23507e+33
 3.3e+07	 1.83503e+10	 6.0187e+28	 8.26055e+33
 3.31e+07	 1.81387e+10	 5.92636e+28	 8.28589e+33
 3.32e+07	 1.79294e+10	 5.83535e+28	 8.31109e+33
 3.33e+07	 1.77223e+10	 5.74566e+28	 8.33615e+33
 3.34e+07	 1.75174e+10	 5.65727e+28	 8.36107e+33
 3.35e+07	 1.73148e+10	 5.57016e+28	 8.38585e+33
 3.36e+07	 1.71143e+10	 5.48433e+28	 8.41049e+33
 3.37e+07	 1.69159e+10	 5.39974e+28	 8.43498e+33
 3.38e+07	 1.67197e+10	 5.31639e+28	 8.45934e+33
 3.39e+07	 1.65256e+10	 5.23425e+28	 8.48356e+33
 3.4e+07	 1.63336e+10	 5.15332e+28	 8.50763e+33
